timestamp,node_id,fire_intensity,spread_rate,wind_effect_x,wind_effect_y,neighbor_influence,ignition_probability,radiative_heat,convective_heat,fuel_remaining,suppression_effect,reignition_count
5.06583077,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.179446716,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.347682513,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.431304129,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.542054979,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.688863545,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.698899033,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.737009737,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.84588712,24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.849692187,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.86910882,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
5.900277161,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.011248365,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.028139761,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.086861717,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.175672252,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.263802369,25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.452569391,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.474737163,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.516816389,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.580453991,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.663719557,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.721110513,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.728648016,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.748536084,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.80506813,28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.934067153,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
6.992150803,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.023581884,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.061994582,29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.09805174,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.157863671,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.275800931,31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.388906242,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.403620434,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.505034789,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.529852732,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.594020099,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.665809716,32,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.754789386,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.760852967,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.769120488,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.782427007,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.846577074,24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.854452112,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.881614322,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.894040701,33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
7.940390011,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.074313988,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.081855597,35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.12554443,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.190848543,34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.214462944,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.272963258,25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.407293173,36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.412284645,37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.48926594,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.537982722,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.539359742,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.613410149,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.718404193,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.728080726,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.767260117,28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.771854659,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.796506379,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.931278008,38,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.936840116,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.978598879,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
8.998470176,29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.041878479,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.095757856,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.176763775,40,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.207454321,31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.234014754,39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.427686969,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.456284166,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.520400126,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.548862084,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.569771668,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.608132909,41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.608519274,43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.646254079,32,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.729014263,42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.769834226,24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.773561018,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.802068473,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.803781921,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.825479867,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.840124365,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.840572644,33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
9.845357829,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.00303393,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.02286951,45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.035119993,44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.141778794,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.14805782,35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.173387129,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.194424767,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.264328064,34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.321550471,25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.341572428,37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.356611031,46,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.41111548,36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.489471772,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.528050751,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.5967089,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.6355937,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.662730075,48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.700734468,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.749005331,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.765733467,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.770414881,28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.80031954,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.82724541,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.888970847,38,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
10.961737824,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.028359412,50,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.049686369,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.082684764,49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.120665501,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.124618708,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.134908682,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.143301888,40,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.158949946,31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.188126252,39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.25491277,51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.431620378,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.447510768,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.530915057,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.548175098,43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.558455728,41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.589797464,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.598671551,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.613929818,32,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.64820369,53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.668919071,42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.746830565,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.748095156,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.793456963,24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.795667992,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.811977084,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.829017808,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.858954559,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.876082147,52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.887057047,54,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.899376392,33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
11.973184739,45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.031461658,44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.114529996,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.154100588,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.168532766,35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.253665887,34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.288863298,37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.307541394,25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.354425449,56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.360294789,46,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.386758099,36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.470037569,55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.501452488,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.508245263,57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.565202202,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.616828381,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.63516337,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.638822758,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.64822783,58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.7084574,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.715201523,48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.720599249,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.74459448,28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.861588374,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.891890816,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.9433649,38,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.970247157,50,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
12.989591133,29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.009425393,49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.016766934,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.029445594,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.032854875,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.049630188,59,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.064275248,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.08973246,31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.112222348,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.152125919,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.178366262,40,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.261293458,39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.310026698,61,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.421735619,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.472634254,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.51105922,62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.514826077,41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.536881814,43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.557581556,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.558135856,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.666580744,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.678675406,32,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.684077923,53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.708750237,42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.729675924,21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.737118172,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.747028886,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.757233062,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.774498842,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.783668295,24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.799696717,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.843241823,52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.848772962,33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.941617866,45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.952261375,44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.95775242,54,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
13.972573043,63,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.00962301,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.127247637,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.130892885,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.152632028,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.222299986,35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.265223909,37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.286715717,25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.287795726,34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.29406886,65,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.320845668,66,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.361545354,46,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.396644796,36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.408045348,55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.51201608,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.536645428,57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.542250563,26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.588434027,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.603141925,58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.651267074,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.688763241,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.693327671,48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.703384138,28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.718528189,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.787909403,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.8,48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.896910571,67,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.918930489,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.937460251,29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.962061626,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
14.980488328,50,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.003604522,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.020036776,38,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.032207007,49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.05622088,20,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.062733145,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.079537021,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.085350649,31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.095319111,68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.096064161,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.128090583,59,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.1446819,40,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.148456628,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.223739746,39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.261926845,69,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.268557018,51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.323246405,61,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.387748015,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.449909185,41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.450041772,70,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.469204434,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.476846996,71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.510737899,62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.526090948,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.604722457,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.614637629,43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.67483142,42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.716581628,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.730681068,32,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
15.731504089,53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
