timestamp,node_id,packet_type,direction,size_bytes,source_ip,dest_ip,protocol,sequence_number,temperature_value,is_spoofed,attack_pattern,network_delay,packet_loss,rssi,sinr,tx_power,data_rate,retransmission_count,congestion_window,queue_delay,hop_count
8.26085304,16,BENIGN,tx,126,10.0.0.17,10.0.1.2,UDP,3,20.857263913384926,False,None,0.002,3.0,-75.42354325199487,19.57645674800513,20.0,65.0,0,10,0,1
8.29309765,6,BENIGN,tx,126,10.0.0.7,10.0.1.2,UDP,4,21.652930107712063,False,None,0.002,3.0,-62.64301278396316,32.35698721603684,20.0,65.0,0,10,0,1
8.510171123,7,BENIGN,tx,126,10.0.0.8,10.0.1.2,UDP,4,23.045372474446754,False,None,0.002,3.0,-62.288708853320955,32.711291146679045,20.0,65.0,0,10,0,1
8.665238095,18,BENIGN,tx,126,10.0.0.19,10.0.1.2,UDP,2,20.96149524907889,False,None,0.002,3.0,-72.70093178165449,22.29906821834551,20.0,65.0,0,10,0,1
8.846148745,17,BENIGN,tx,126,10.0.0.18,10.0.1.2,UDP,3,24.770290188701725,False,None,0.002,3.0,-73.88482771710466,21.115172282895344,20.0,65.0,0,10,0,1
8.911119558,8,BENIGN,tx,126,10.0.0.9,10.0.1.2,UDP,4,24.06213450858694,False,None,0.002,3.0,-63.38167664667339,31.61832335332661,20.0,65.0,0,10,0,1
8.919273601,19,BENIGN,tx,126,10.0.0.20,10.0.1.2,UDP,3,22.629500392342752,False,None,0.002,3.0,-75.399660714237,19.600339285763,20.0,65.0,0,10,0,1
8.964950276,9,BENIGN,tx,126,10.0.0.10,10.0.1.2,UDP,4,25.17951696418373,False,None,0.002,3.0,-69.19844383993205,25.801556160067946,20.0,65.0,0,10,0,1
9.091434924,10,BENIGN,tx,126,10.0.0.11,10.0.1.2,UDP,4,25.111787835357802,False,None,0.002,3.0,-71.24383673525388,23.75616326474612,20.0,65.0,0,10,0,1
9.104350643,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,7,20.92316575897927,False,None,0.002,3.0,-66.62392022010437,28.376079779895633,20.0,65.0,0,10,0,1
9.107838822,11,BENIGN,tx,126,10.0.0.12,10.0.1.2,UDP,4,19.84768413532121,False,None,0.002,3.0,-71.00395465012414,23.996045349875857,20.0,65.0,0,10,0,1
9.209577113,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,8,24.26787339096627,False,None,0.002,3.0,-63.79986913630994,31.200130863690063,20.0,65.0,0,10,0,1
9.234437328,1,BENIGN,tx,126,10.0.0.2,10.0.1.2,UDP,9,24.286823962478966,False,None,0.002,3.0,-55.28204848414153,39.71795151585847,20.0,65.0,0,10,0,1
9.451295203,2,BENIGN,tx,126,10.0.0.3,10.0.1.2,UDP,5,21.29069676994184,False,None,0.002,3.0,-49.571685706395186,45.428314293604814,20.0,65.0,0,10,0,1
9.455323906,12,BENIGN,tx,126,10.0.0.13,10.0.1.2,UDP,4,20.569009550737764,False,None,0.002,3.0,-62.39380578536439,32.60619421463561,20.0,65.0,0,10,0,1
9.70181031,3,BENIGN,tx,126,10.0.0.4,10.0.1.2,UDP,5,20.52194175333469,False,None,0.002,3.0,-58.39994778321233,36.60005221678767,20.0,65.0,0,10,0,1
9.787220768,4,BENIGN,tx,126,10.0.0.5,10.0.1.2,UDP,5,20.482160005285206,False,None,0.002,3.0,-63.12062236839858,31.87937763160142,20.0,65.0,0,10,0,1
9.801462483,1,BENIGN,tx,126,10.0.0.2,10.0.1.2,UDP,10,20.755722627160683,False,None,0.002,3.0,-58.53046472319155,36.46953527680845,20.0,65.0,0,10,0,1
9.989907567,5,BENIGN,tx,126,10.0.0.6,10.0.1.2,UDP,5,21.665879915266853,False,None,0.002,3.0,-68.10319971545091,26.896800284549087,20.0,65.0,0,10,0,1
10.055812514,13,BENIGN,tx,126,10.0.0.14,10.0.1.2,UDP,4,23.860419971735794,False,None,0.002,3.0,-68.93889134541443,26.061108654585567,20.0,65.0,0,10,0,1
10.089531964,14,BENIGN,tx,126,10.0.0.15,10.0.1.2,UDP,4,20.857891864605282,False,None,0.002,3.0,-74.02515268709215,20.974847312907855,20.0,65.0,0,10,0,1
10.141112476,15,BENIGN,tx,126,10.0.0.16,10.0.1.2,UDP,4,22.924336078942062,False,None,0.002,3.0,-71.42215317615823,23.577846823841767,20.0,65.0,0,10,0,1
10.195748205,16,BENIGN,tx,126,10.0.0.17,10.0.1.2,UDP,4,24.429090343587266,False,None,0.002,3.0,-74.3327308349918,20.667269165008193,20.0,65.0,0,10,0,1
10.323272351,6,BENIGN,tx,126,10.0.0.7,10.0.1.2,UDP,5,23.090990500570946,False,None,0.002,3.0,-64.57977149098329,30.42022850901671,20.0,65.0,0,10,0,1
10.5539248,7,BENIGN,tx,126,10.0.0.8,10.0.1.2,UDP,5,22.743565553201343,False,None,0.002,3.0,-63.66138225088639,31.33861774911361,20.0,65.0,0,10,0,1
10.593969156,18,BENIGN,tx,126,10.0.0.19,10.0.1.2,UDP,3,22.012030083654288,False,None,0.002,3.0,-69.51189750838559,25.488102491614413,20.0,65.0,0,10,0,1
10.841339076,8,BENIGN,tx,126,10.0.0.9,10.0.1.2,UDP,5,20.45743657605842,False,None,0.002,3.0,-66.03889017331413,28.96110982668587,20.0,65.0,0,10,0,1
10.847957497,17,BENIGN,tx,126,10.0.0.18,10.0.1.2,UDP,4,23.42237815358256,False,None,0.002,3.0,-75.28421875001074,19.715781249989263,20.0,65.0,0,10,0,1
10.867968697,19,BENIGN,tx,126,10.0.0.20,10.0.1.2,UDP,4,21.15033466672804,False,None,0.002,3.0,-74.35688561599055,20.64311438400945,20.0,65.0,0,10,0,1
10.963674896,9,BENIGN,tx,126,10.0.0.10,10.0.1.2,UDP,5,23.092456072556814,False,None,0.002,3.0,-65.9399483834513,29.060051616548705,20.0,65.0,0,10,0,1
11.065761947,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,9,23.34859902071921,False,None,0.002,3.0,-65.84829689726614,29.151703102733862,20.0,65.0,0,10,0,1
11.097182852,10,BENIGN,tx,126,10.0.0.11,10.0.1.2,UDP,5,20.614506438765037,False,None,0.002,3.0,-69.86235844643207,25.13764155356793,20.0,65.0,0,10,0,1
11.128759524,11,BENIGN,tx,126,10.0.0.12,10.0.1.2,UDP,5,23.547486329956207,False,None,0.002,3.0,-68.74171193643238,26.25828806356762,20.0,65.0,0,10,0,1
11.217732618,1,BENIGN,tx,126,10.0.0.2,10.0.1.2,UDP,11,23.391226550875132,False,None,0.002,3.0,-57.37486239069496,37.62513760930504,20.0,65.0,0,10,0,1
11.258570749,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,10,22.44034709503298,False,None,0.002,3.0,-64.31235887197056,30.68764112802944,20.0,65.0,0,10,0,1
11.39815719,2,BENIGN,tx,126,10.0.0.3,10.0.1.2,UDP,6,24.541495983770186,False,None,0.002,3.0,-52.79608208395069,42.20391791604931,20.0,65.0,0,10,0,1
11.462851307,12,BENIGN,tx,126,10.0.0.13,10.0.1.2,UDP,5,23.04856928539675,False,None,0.002,3.0,-68.68374361928714,26.316256380712858,20.0,65.0,0,10,0,1
11.7000658,3,BENIGN,tx,126,10.0.0.4,10.0.1.2,UDP,6,24.424042869781918,False,None,0.002,3.0,-59.4233701887437,35.5766298112563,20.0,65.0,0,10,0,1
11.76723734,1,BENIGN,tx,126,10.0.0.2,10.0.1.2,UDP,12,19.871864496450648,False,None,0.002,3.0,-58.44062817300623,36.55937182699377,20.0,65.0,0,10,0,1
11.81562635,4,BENIGN,tx,126,10.0.0.5,10.0.1.2,UDP,6,21.66307713908966,False,None,0.002,3.0,-59.62168654880912,35.37831345119088,20.0,65.0,0,10,0,1
11.943730047,5,BENIGN,tx,126,10.0.0.6,10.0.1.2,UDP,6,22.804652814059942,False,None,0.002,3.0,-66.13368712239838,28.866312877601615,20.0,65.0,0,10,0,1
12.021423614,13,BENIGN,tx,126,10.0.0.14,10.0.1.2,UDP,5,21.00625029715028,False,None,0.002,3.0,-71.47843050146751,23.521569498532486,20.0,65.0,0,10,0,1
12.069408726,14,BENIGN,tx,126,10.0.0.15,10.0.1.2,UDP,5,20.364259698960485,False,None,0.002,3.0,-70.19874540715736,24.80125459284264,20.0,65.0,0,10,0,1
12.142282853,15,BENIGN,tx,126,10.0.0.16,10.0.1.2,UDP,5,21.377996401494126,False,None,0.002,3.0,-74.25823791065308,20.74176208934692,20.0,65.0,0,10,0,1
12.14779566,16,BENIGN,tx,126,10.0.0.17,10.0.1.2,UDP,5,22.35256125245313,False,None,0.002,3.0,-76.5929869770517,18.407013022948306,20.0,65.0,0,10,0,1
12.263901279,6,BENIGN,tx,126,10.0.0.7,10.0.1.2,UDP,6,23.007062743394144,False,None,0.002,3.0,-62.30469209276559,32.69530790723441,20.0,65.0,0,10,0,1
12.477083483,7,BENIGN,tx,126,10.0.0.8,10.0.1.2,UDP,6,22.990984510752327,False,None,0.002,3.0,-66.67530022191201,28.32469977808799,20.0,65.0,0,10,0,1
12.621012665,18,BENIGN,tx,126,10.0.0.19,10.0.1.2,UDP,4,22.314796625275,False,None,0.002,3.0,-74.67882483872133,20.321175161278674,20.0,65.0,0,10,0,1
12.783196239,17,BENIGN,tx,126,10.0.0.18,10.0.1.2,UDP,5,25.001482717042894,False,None,0.002,3.0,-72.2419965599853,22.758003440014704,20.0,65.0,0,10,0,1
12.787995851,19,BENIGN,tx,126,10.0.0.20,10.0.1.2,UDP,5,22.795326192739015,False,None,0.002,3.0,-74.26265103042894,20.73734896957106,20.0,65.0,0,10,0,1
12.897446528,8,BENIGN,tx,126,10.0.0.9,10.0.1.2,UDP,6,22.945469955384187,False,None,0.002,3.0,-68.1252351341558,26.8747648658442,20.0,65.0,0,10,0,1
12.956802257,9,DROPPED,tx,0,,,UDP,0,23.092456072556814,False,None,0,0,,,,,0,10,0,1
13.124423521,10,BENIGN,tx,126,10.0.0.11,10.0.1.2,UDP,6,20.273727365512425,False,None,0.002,3.0,-72.75180247404653,22.248197525953472,20.0,65.0,0,10,0,1
13.141040611,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,11,20.189689605471173,False,None,0.002,3.0,-64.31817208301997,30.681827916980026,20.0,65.0,0,10,0,1
13.194597344,11,BENIGN,tx,126,10.0.0.12,10.0.1.2,UDP,6,21.530112122185436,False,None,0.002,3.0,-68.43737284311071,26.56262715688929,20.0,65.0,0,10,0,1
13.209372731,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,12,23.82190323042242,False,None,0.002,3.0,-65.89922708945126,29.10077291054874,20.0,65.0,0,10,0,1
13.218555074,1,BENIGN,tx,126,10.0.0.2,10.0.1.2,UDP,13,20.2420185874668,False,None,0.002,3.0,-55.49333920488977,39.50666079511023,20.0,65.0,0,10,0,1
13.417093087,2,BENIGN,tx,126,10.0.0.3,10.0.1.2,UDP,7,21.33637286739093,False,None,0.002,3.0,-51.301918579247605,43.698081420752395,20.0,65.0,0,10,0,1
13.431601891,12,BENIGN,tx,126,10.0.0.13,10.0.1.2,UDP,6,21.19950506372647,False,None,0.002,3.0,-65.81272200002788,29.187277999972125,20.0,65.0,0,10,0,1
13.670679106,3,BENIGN,tx,126,10.0.0.4,10.0.1.2,UDP,7,23.555906185491654,False,None,0.002,3.0,-55.92201966372238,39.07798033627762,20.0,65.0,0,10,0,1
13.762773972,1,BENIGN,tx,126,10.0.0.2,10.0.1.2,UDP,14,20.301670810756267,False,None,0.002,3.0,-59.80631414478292,35.19368585521708,20.0,65.0,0,10,0,1
13.787477728,4,BENIGN,tx,126,10.0.0.5,10.0.1.2,UDP,7,24.18496317342339,False,None,0.002,3.0,-61.98940293183886,33.01059706816114,20.0,65.0,0,10,0,1
13.94034039,5,BENIGN,tx,126,10.0.0.6,10.0.1.2,UDP,7,21.050094604522627,False,None,0.002,3.0,-64.68348280185123,30.316517198148773,20.0,65.0,0,10,0,1
13.97819382,13,BENIGN,tx,126,10.0.0.14,10.0.1.2,UDP,6,19.939146300430533,False,None,0.002,3.0,-68.65376056055865,26.346239439441348,20.0,65.0,0,10,0,1
14.010830023,14,BENIGN,tx,126,10.0.0.15,10.0.1.2,UDP,6,22.46965365826658,False,None,0.002,3.0,-70.7594789946878,24.240521005312203,20.0,65.0,0,10,0,1
14.113556702,16,BENIGN,tx,126,10.0.0.17,10.0.1.2,UDP,6,24.446247810843186,False,None,0.002,3.0,-71.21013848850713,23.789861511492873,20.0,65.0,0,10,0,1
14.167768109,15,BENIGN,tx,126,10.0.0.16,10.0.1.2,UDP,6,21.081200973112615,False,None,0.002,3.0,-75.36007051066848,19.63992948933152,20.0,65.0,0,10,0,1
14.324079366,6,BENIGN,tx,126,10.0.0.7,10.0.1.2,UDP,7,23.604883400751376,False,None,0.002,3.0,-63.544372214034375,31.455627785965625,20.0,65.0,0,10,0,1
14.506380652,7,BENIGN,tx,126,10.0.0.8,10.0.1.2,UDP,7,24.156361183999742,False,None,0.002,3.0,-60.5741870844643,34.4258129155357,20.0,65.0,0,10,0,1
14.650826848,18,BENIGN,tx,126,10.0.0.19,10.0.1.2,UDP,5,23.810907052294155,False,None,0.002,3.0,-69.83235061605579,25.16764938394421,20.0,65.0,0,10,0,1
14.768967211,19,BENIGN,tx,126,10.0.0.20,10.0.1.2,UDP,6,20.994496255943957,False,None,0.002,3.0,-74.54206709326051,20.457932906739487,20.0,65.0,0,10,0,1
14.832103177,17,BENIGN,tx,126,10.0.0.18,10.0.1.2,UDP,6,24.88743368441227,False,None,0.002,3.0,-69.54505097488848,25.454949025111517,20.0,65.0,0,10,0,1
14.905195927,8,DROPPED,tx,0,,,UDP,0,22.945469955384187,False,None,0,0,,,,,0,10,0,1
14.94032426,9,BENIGN,tx,126,10.0.0.10,10.0.1.2,UDP,6,21.793168050787326,False,None,0.002,3.0,-67.71879406993912,27.281205930060878,20.0,65.0,0,10,0,1
15.085992648,10,BENIGN,tx,126,10.0.0.11,10.0.1.2,UDP,7,22.067580499948697,False,None,0.002,3.0,-74.09520727968038,20.90479272031962,20.0,65.0,0,10,0,1
15.149575327,1,BENIGN,tx,126,10.0.0.2,10.0.1.2,UDP,15,22.062063374428387,False,None,0.002,3.0,-57.15507090629914,37.84492909370086,20.0,65.0,0,10,0,1
15.197597735,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,13,23.03626054699765,False,None,0.002,3.0,-64.58927785847949,30.41072214152051,20.0,65.0,0,10,0,1
15.224766696,0,BENIGN,tx,126,10.0.0.1,10.0.1.2,UDP,14,22.10868934540589,False,None,0.002,3.0,-68.4956382678826,26.504361732117403,20.0,65.0,0,10,0,1
15.237500651,11,BENIGN,tx,126,10.0.0.12,10.0.1.2,UDP,7,20.11328495444805,False,None,0.002,3.0,-70.17962659876204,24.82037340123796,20.0,65.0,0,10,0,1
