timestamp,node_id,position_x,position_y,actual_temperature,reported_temperature,temperature_variance,is_on_fire,heat_level,received_heat,fire_start_time,is_attacker,attack_triggered,attack_mode,coalition_active,battery_level_reserved,sensor_health_reserved,neighbor_count,packets_sent,packets_received,packets_dropped,malicious_packets_sent,spoofing_count,drift_offset
4.989727721,19,60.0,45.0,22.88676072628381,22.88676072628381,0.38782487141849886,False,0.0,0.0,0,False,False,None,False,,,3,0,0,0,0,0,0.0
5.0,0,0.0,0.0,20.046801825952606,20.046801825952606,0.16103530737089264,False,0.0,0.0,0,False,False,None,False,,,3,2,0,0,0,0,0.0
5.024946278,9,60.0,15.0,22.965488045732396,22.965488045732396,0.884583167315179,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
5.140197946,10,0.0,30.0,22.99850065305943,22.99850065305943,1.0008934726508965,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
5.204814748,0,0.0,0.0,21.626511764332868,21.626511764332868,0.16103530737089264,False,0.0,0.0,0,False,False,None,False,,,3,3,0,0,0,0,0.0
5.238451589,11,15.0,30.0,23.874977912836687,23.874977912836687,2.2051321896615335,False,0.0,0.0,0,False,False,None,False,,,8,1,0,0,0,0,0.0
5.276888601,1,15.0,0.0,24.097888139072932,24.097888139072932,0.23330019937888805,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
5.424624333,2,30.0,0.0,22.597788026333415,22.597788026333415,0.22412114608238182,False,0.0,0.0,0,False,False,None,False,,,5,2,0,0,0,0,0.0
5.611893913,12,30.0,30.0,20.091222889840918,20.091222889840918,1.1207648558180854,False,0.0,0.0,0,True,False,None,False,,,8,1,0,0,0,0,0.0
5.702376888,3,45.0,0.0,23.17091515270782,23.17091515270782,1.313699532084702,False,0.0,0.0,0,True,False,None,False,,,5,2,0,0,0,0,0.0
5.793086821,4,60.0,0.0,20.734975085600794,20.734975085600794,1.1642003561895857,False,0.0,0.0,0,False,False,None,False,,,3,2,0,0,0,0,0.0
5.877263171,1,15.0,0.0,23.610167447093914,23.610167447093914,0.24430759487571266,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
6.002064057,5,0.0,15.0,23.84666248644098,23.84666248644098,0.33840384032485665,False,0.0,0.0,0,False,False,None,False,,,5,2,0,0,0,0,0.0
6.099308193,14,60.0,30.0,23.408362543541383,23.408362543541383,0.6728562553173945,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
6.11241441,13,45.0,30.0,22.62183951913105,22.62183951913105,1.2613432872541064,False,0.0,0.0,0,False,False,None,False,,,8,1,0,0,0,0,0.0
6.229800109,15,0.0,45.0,24.3762616412016,24.3762616412016,1.7001346211999788,False,0.0,0.0,0,False,False,None,False,,,3,1,0,0,0,0,0.0
6.279705307,6,15.0,15.0,23.1492788748766,23.1492788748766,0.49094917408285954,False,0.0,0.0,0,False,False,None,False,,,8,2,0,0,0,0,0.0
6.313143852,16,15.0,45.0,21.509158333860867,21.509158333860867,1.4896322232502601,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
6.549140087,7,30.0,15.0,22.487248532214366,22.487248532214366,0.5256589673257331,False,0.0,0.0,0,False,False,None,False,,,8,2,0,0,0,0,0.0
6.604078899,18,45.0,45.0,24.147023321264975,24.147023321264975,1.3254984901971079,False,0.0,0.0,0,False,False,None,False,,,5,0,0,1,0,0,0.0
6.84370384,17,30.0,45.0,21.083920907629526,21.083920907629526,1.2742666717286073,False,0.0,0.0,0,False,False,None,False,,,5,1,0,0,0,0,0.0
6.884864448,8,45.0,15.0,22.331833162798546,22.331833162798546,1.1878359117260113,False,0.0,0.0,0,True,False,None,False,,,8,2,0,0,0,0,0.0
6.944148982,19,60.0,45.0,22.913038167539273,22.913038167539273,2.1557673300027194,False,0.0,0.0,0,False,False,None,False,,,3,1,0,0,0,0,0.0
7.00084632,9,60.0,15.0,24.35049112403945,24.35049112403945,0.9476940913851649,False,0.0,0.0,0,False,False,None,False,,,5,2,0,0,0,0,0.0
7.032587402,0,0.0,0.0,22.946672535050734,22.946672535050734,0.1921348034531549,False,0.0,0.0,0,False,False,None,False,,,3,4,0,0,0,0,0.0
7.141328797,10,0.0,30.0,24.283765211074268,24.283765211074268,0.1568936246906818,False,0.0,0.0,0,False,False,None,False,,,5,2,0,0,0,0,0.0
7.164491188,11,15.0,30.0,24.266415531939025,24.266415531939025,0.9038746453892639,False,0.0,0.0,0,False,False,None,False,,,8,2,0,0,0,0,0.0
7.229865002,0,0.0,0.0,23.39282651280448,23.39282651280448,0.1921348034531549,False,0.0,0.0,0,False,False,None,False,,,3,5,0,0,0,0,0.0
7.299477247,1,15.0,0.0,23.206651698450358,23.206651698450358,1.2161221808569975,False,0.0,0.0,0,False,False,None,False,,,5,6,0,0,0,0,0.0
7.478218429,2,30.0,0.0,22.534257566171203,22.534257566171203,0.5538607587376654,False,0.0,0.0,0,False,False,None,False,,,5,3,0,0,0,0,0.0
7.53449267,12,30.0,30.0,23.65283683015669,23.65283683015669,1.3127223194638338,False,0.0,0.0,0,True,False,None,False,,,8,2,0,0,0,0,0.0
7.764694731,3,45.0,0.0,21.863777078687338,21.863777078687338,1.6780698797340192,False,0.0,0.0,0,True,False,None,False,,,5,3,0,0,0,0,0.0
7.81130969,1,15.0,0.0,23.4036852644173,23.4036852644173,1.2267282203610823,False,0.0,0.0,0,False,False,None,False,,,5,7,0,0,0,0,0.0
7.865533124,4,60.0,0.0,24.40517433573168,24.40517433573168,2.1426491412034685,False,0.0,0.0,0,False,False,None,False,,,3,3,0,0,0,0,0.0
8.030881496,5,0.0,15.0,24.11935875813348,24.11935875813348,0.399914117337608,False,0.0,0.0,0,False,False,None,False,,,5,3,0,0,0,0,0.0
8.12194079,14,60.0,30.0,24.557958515555043,24.557958515555043,2.3032272218343635,False,0.0,0.0,0,False,False,None,False,,,5,2,0,0,0,0,0.0
8.130874801,13,45.0,30.0,23.415825287977786,23.415825287977786,2.841932860705741,False,0.0,0.0,0,False,False,None,False,,,8,2,0,0,0,0,0.0
8.194555417,15,0.0,45.0,24.122357305881685,24.122357305881685,0.19555193333057022,False,0.0,0.0,0,False,False,None,False,,,3,2,0,0,0,0,0.0
8.26085304,16,15.0,45.0,23.73944725348094,23.73944725348094,2.695686534511471,False,0.0,0.0,0,False,False,None,False,,,5,2,0,0,0,0,0.0
8.29309765,6,15.0,15.0,23.173279812428458,23.173279812428458,1.863106204521448,False,0.0,0.0,0,False,False,None,False,,,8,3,0,0,0,0,0.0
8.510171123,7,30.0,15.0,21.624207281596117,21.624207281596117,1.8791979558627447,False,0.0,0.0,0,False,False,None,False,,,8,3,0,0,0,0,0.0
8.665238095,18,45.0,45.0,21.033486790228174,21.033486790228174,2.758036490966111,False,0.0,0.0,0,False,False,None,False,,,5,1,0,1,0,0,0.0
8.846148745,17,30.0,45.0,24.896477141107777,24.896477141107777,1.4309210043145257,False,0.0,0.0,0,False,False,None,False,,,5,2,0,0,0,0,0.0
8.911119558,8,45.0,15.0,23.157147987678172,23.157147987678172,2.4582610755499488,False,0.0,0.0,0,True,False,None,False,,,8,3,0,0,0,0,0.0
8.919273601,19,60.0,45.0,21.39017087637781,21.39017087637781,0.10991234949599822,False,0.0,0.0,0,False,False,None,False,,,3,2,0,0,0,0,0.0
8.964950276,9,60.0,15.0,25.231367981715568,25.231367981715568,2.3302616043804547,False,0.0,0.0,0,False,False,None,False,,,5,3,0,0,0,0,0.0
9.091434924,10,0.0,30.0,24.63348421069172,24.63348421069172,0.9889475142269648,False,0.0,0.0,0,False,False,None,False,,,5,3,0,0,0,0,0.0
9.104350643,0,0.0,0.0,24.721277007104206,24.721277007104206,1.5662005435312498,False,0.0,0.0,0,False,False,None,False,,,3,6,0,0,0,0,0.0
9.107838822,11,15.0,30.0,23.65683648502426,23.65683648502426,2.4164802710108986,False,0.0,0.0,0,False,False,None,False,,,8,3,0,0,0,0,0.0
9.209577113,0,0.0,0.0,20.92316575897927,20.92316575897927,1.5662005435312498,False,0.0,0.0,0,False,False,None,False,,,3,7,0,0,0,0,0.0
9.234437328,1,15.0,0.0,24.643447641159803,24.643447641159803,0.7355119208239657,False,0.0,0.0,0,False,False,None,False,,,5,8,0,0,0,0,0.0
9.451295203,2,30.0,0.0,22.497176161125857,22.497176161125857,1.2750909223962865,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
9.455323906,12,30.0,30.0,20.99283974592445,20.99283974592445,2.9171647653166906,False,0.0,0.0,0,True,False,None,False,,,8,3,0,0,0,0,0.0
9.70181031,3,45.0,0.0,21.661447352678117,21.661447352678117,1.6468897371142113,False,0.0,0.0,0,True,False,None,False,,,5,4,0,0,0,0,0.0
9.787220768,4,60.0,0.0,23.65555573742439,23.65555573742439,3.9416127934590555,False,0.0,0.0,0,False,False,None,False,,,3,4,0,0,0,0,0.0
9.801462483,1,15.0,0.0,24.286823962478966,24.286823962478966,1.1172506843101406,False,0.0,0.0,0,False,False,None,False,,,5,9,0,0,0,0,0.0
9.989907567,5,0.0,15.0,22.564659862734835,22.564659862734835,4.11846451348244,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
10.055812514,13,45.0,30.0,20.204128504905565,20.204128504905565,2.927979780285521,False,0.0,0.0,0,False,False,None,False,,,8,3,0,0,0,0,0.0
10.089531964,14,60.0,30.0,20.836587927570715,20.836587927570715,2.06764455731384,False,0.0,0.0,0,False,False,None,False,,,5,3,0,0,0,0,0.0
10.141112476,15,0.0,45.0,21.325361298757652,21.325361298757652,5.203445877294843,False,0.0,0.0,0,False,False,None,False,,,3,3,0,0,0,0,0.0
10.195748205,16,15.0,45.0,20.857263913384926,20.857263913384926,4.5629281863958,False,0.0,0.0,0,False,False,None,False,,,5,3,0,0,0,0,0.0
10.323272351,6,15.0,15.0,21.652930107712063,21.652930107712063,3.0905099241396328,False,0.0,0.0,0,False,False,None,False,,,8,4,0,0,0,0,0.0
10.5539248,7,30.0,15.0,23.045372474446754,23.045372474446754,2.4149139773999373,False,0.0,0.0,0,False,False,None,False,,,8,4,0,0,0,0,0.0
10.593969156,18,45.0,45.0,20.96149524907889,20.96149524907889,2.687994291555671,False,0.0,0.0,0,False,False,None,False,,,5,2,0,1,0,0,0.0
10.841339076,8,45.0,15.0,24.06213450858694,24.06213450858694,2.8045659263392873,False,0.0,0.0,0,True,False,None,False,,,8,4,0,0,0,0,0.0
10.847957497,17,30.0,45.0,24.770290188701725,24.770290188701725,3.187762459700239,False,0.0,0.0,0,False,False,None,False,,,5,3,0,0,0,0,0.0
10.867968697,19,60.0,45.0,22.629500392342752,22.629500392342752,1.529306137904479,False,0.0,0.0,0,False,False,None,False,,,3,3,0,0,0,0,0.0
10.963674896,9,60.0,15.0,25.17951696418373,25.17951696418373,1.7429721735939214,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
11.065761947,0,0.0,0.0,24.26787339096627,24.26787339096627,0.9236447233356273,False,0.0,0.0,0,False,False,None,False,,,3,8,0,0,0,0,0.0
11.097182852,10,0.0,30.0,25.111787835357802,25.111787835357802,2.384499854036784,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
11.128759524,11,15.0,30.0,19.84768413532121,19.84768413532121,1.637988699426982,False,0.0,0.0,0,False,False,None,False,,,8,4,0,0,0,0,0.0
11.217732618,1,15.0,0.0,20.755722627160683,20.755722627160683,0.6521852450855131,False,0.0,0.0,0,False,False,None,False,,,5,10,0,0,0,0,0.0
11.258570749,0,0.0,0.0,23.34859902071921,23.34859902071921,0.5664336532503155,False,0.0,0.0,0,False,False,None,False,,,3,9,0,0,0,0,0.0
11.39815719,2,30.0,0.0,21.29069676994184,21.29069676994184,1.6468802431500003,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
11.462851307,12,30.0,30.0,20.569009550737764,20.569009550737764,1.343961228068697,False,0.0,0.0,0,True,False,None,False,,,8,4,0,0,0,0,0.0
11.7000658,3,45.0,0.0,20.52194175333469,20.52194175333469,2.508386809194556,False,0.0,0.0,0,True,False,None,False,,,5,5,0,0,0,0,0.0
11.76723734,1,15.0,0.0,23.391226550875132,23.391226550875132,0.8979457084688983,False,0.0,0.0,0,False,False,None,False,,,5,11,0,0,0,0,0.0
11.81562635,4,60.0,0.0,20.482160005285206,20.482160005285206,2.7167129594308577,False,0.0,0.0,0,False,False,None,False,,,3,5,0,0,0,0,0.0
11.943730047,5,0.0,15.0,21.665879915266853,21.665879915266853,2.0379243611426,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
12.021423614,13,45.0,30.0,23.860419971735794,23.860419971735794,1.1497542643472383,False,0.0,0.0,0,False,False,None,False,,,8,4,0,0,0,0,0.0
12.069408726,14,60.0,30.0,20.857891864605282,20.857891864605282,0.8483070268464182,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
12.142282853,15,0.0,45.0,22.924336078942062,22.924336078942062,2.658960782878996,False,0.0,0.0,0,False,False,None,False,,,3,4,0,0,0,0,0.0
12.14779566,16,15.0,45.0,24.429090343587266,24.429090343587266,1.403015755001126,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
12.263901279,6,15.0,15.0,23.090990500570946,23.090990500570946,2.0206211511685597,False,0.0,0.0,0,False,False,None,False,,,8,5,0,0,0,0,0.0
12.477083483,7,30.0,15.0,22.743565553201343,22.743565553201343,2.8542772569631927,False,0.0,0.0,0,False,False,None,False,,,8,5,0,0,0,0,0.0
12.621012665,18,45.0,45.0,22.012030083654288,22.012030083654288,1.4608953015596031,False,0.0,0.0,0,False,False,None,False,,,5,3,0,1,0,0,0.0
12.783196239,17,30.0,45.0,23.42237815358256,23.42237815358256,0.7349743134942102,False,0.0,0.0,0,False,False,None,False,,,5,4,0,0,0,0,0.0
12.787995851,19,60.0,45.0,21.15033466672804,21.15033466672804,0.6587821913254733,False,0.0,0.0,0,False,False,None,False,,,3,4,0,0,0,0,0.0
12.897446528,8,45.0,15.0,20.45743657605842,20.45743657605842,2.011978275932012,False,0.0,0.0,0,True,False,None,False,,,8,5,0,0,0,0,0.0
12.956802257,9,60.0,15.0,23.092456072556814,23.092456072556814,2.102820234805598,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
13.124423521,10,0.0,30.0,20.614506438765037,20.614506438765037,0.5316441140624056,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
13.141040611,0,0.0,0.0,22.44034709503298,22.44034709503298,2.0524094603373553,False,0.0,0.0,0,False,False,None,False,,,3,10,0,0,0,0,0.0
13.194597344,11,15.0,30.0,23.547486329956207,23.547486329956207,1.661805228484524,False,0.0,0.0,0,False,False,None,False,,,8,5,0,0,0,0,0.0
13.209372731,0,0.0,0.0,20.189689605471173,20.189689605471173,2.0524094603373553,False,0.0,0.0,0,False,False,None,False,,,3,11,0,0,0,0,0.0
13.218555074,1,15.0,0.0,19.871864496450648,19.871864496450648,0.43032585047236854,False,0.0,0.0,0,False,False,None,False,,,5,12,0,0,0,0,0.0
13.417093087,2,30.0,0.0,24.541495983770186,24.541495983770186,1.8501619914473555,False,0.0,0.0,0,False,False,None,False,,,5,6,0,0,0,0,0.0
13.431601891,12,30.0,30.0,23.04856928539675,23.04856928539675,1.2521377569887715,False,0.0,0.0,0,True,False,None,False,,,8,5,0,0,0,0,0.0
13.670679106,3,45.0,0.0,24.424042869781918,24.424042869781918,0.5600985385293523,False,0.0,0.0,0,True,False,None,False,,,5,6,0,0,0,0,0.0
13.762773972,1,15.0,0.0,20.2420185874668,20.2420185874668,0.6531115470922824,False,0.0,0.0,0,False,False,None,False,,,5,13,0,0,0,0,0.0
13.787477728,4,60.0,0.0,21.66307713908966,21.66307713908966,0.06766925742762422,False,0.0,0.0,0,False,False,None,False,,,3,6,0,0,0,0,0.0
13.94034039,5,0.0,15.0,22.804652814059942,22.804652814059942,2.0383144897240775,False,0.0,0.0,0,False,False,None,False,,,5,6,0,0,0,0,0.0
13.97819382,13,45.0,30.0,21.00625029715028,21.00625029715028,1.6700149222919443,False,0.0,0.0,0,False,False,None,False,,,8,5,0,0,0,0,0.0
14.010830023,14,60.0,30.0,20.364259698960485,20.364259698960485,1.3659467377812002,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
14.113556702,16,15.0,45.0,22.35256125245313,22.35256125245313,2.632241924417353,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
14.167768109,15,0.0,45.0,21.377996401494126,21.377996401494126,3.0546974309074364,False,0.0,0.0,0,False,False,None,False,,,3,5,0,0,0,0,0.0
14.324079366,6,15.0,15.0,23.007062743394144,23.007062743394144,1.3553250978775622,False,0.0,0.0,0,False,False,None,False,,,8,6,0,0,0,0,0.0
14.506380652,7,30.0,15.0,22.990984510752327,22.990984510752327,1.7511301628257907,False,0.0,0.0,0,False,False,None,False,,,8,6,0,0,0,0,0.0
14.650826848,18,45.0,45.0,22.314796625275,22.314796625275,2.871011578764047,False,0.0,0.0,0,False,False,None,False,,,5,4,0,1,0,0,0.0
14.768967211,19,60.0,45.0,22.795326192739015,22.795326192739015,2.5769954971916023,False,0.0,0.0,0,False,False,None,False,,,3,5,0,0,0,0,0.0
14.832103177,17,30.0,45.0,25.001482717042894,25.001482717042894,2.840150495573782,False,0.0,0.0,0,False,False,None,False,,,5,5,0,0,0,0,0.0
14.905195927,8,45.0,15.0,22.945469955384187,22.945469955384187,2.0815305737405705,False,0.0,0.0,0,True,False,None,False,,,8,6,0,0,0,0,0.0
14.94032426,9,60.0,15.0,23.092456072556814,23.092456072556814,2.128107333941051,False,0.0,0.0,0,False,False,None,False,,,5,5,0,1,0,0,0.0
15.085992648,10,0.0,30.0,20.273727365512425,20.273727365512425,1.988105541464685,False,0.0,0.0,0,False,False,None,False,,,5,6,0,0,0,0,0.0
15.149575327,1,15.0,0.0,20.301670810756267,20.301670810756267,1.7472055585777135,False,0.0,0.0,0,False,False,None,False,,,5,14,0,0,0,0,0.0
15.197597735,0,0.0,0.0,23.82190323042242,23.82190323042242,1.1034800242470872,False,0.0,0.0,0,False,False,None,False,,,3,12,0,0,0,0,0.0
15.224766696,0,0.0,0.0,23.03626054699765,23.03626054699765,1.1034800242470872,False,0.0,0.0,0,False,False,None,False,,,3,13,0,0,0,0,0.0
15.237500651,11,15.0,30.0,21.530112122185436,21.530112122185436,2.333554658142495,False,0.0,0.0,0,False,False,None,False,,,8,6,0,0,0,0,0.0
15.40887603,12,30.0,30.0,21.19950506372647,21.19950506372647,3.2148035340998353,False,0.0,0.0,0,True,False,None,False,,,8,6,0,0,0,0,0.0
15.421224505,2,30.0,0.0,21.33637286739093,21.33637286739093,0.508765569960059,False,0.0,0.0,0,False,False,None,False,,,5,7,0,0,0,0,0.0
15.626180979,3,45.0,0.0,23.555906185491654,23.555906185491654,1.677013722635262,False,0.0,0.0,0,True,False,None,False,,,5,7,0,0,0,0,0.0
15.749417446,1,15.0,0.0,22.062063374428387,22.062063374428387,1.7347241128189659,False,0.0,0.0,0,False,False,None,False,,,5,15,0,0,0,0,0.0
15.785535504,4,60.0,0.0,24.18496317342339,24.18496317342339,0.47817996084918707,False,0.0,0.0,0,False,False,None,False,,,3,7,0,0,0,0,0.0
15.878144869,5,0.0,15.0,21.050094604522627,21.050094604522627,1.2613808430102946,False,0.0,0.0,0,False,False,None,False,,,5,7,0,0,0,0,0.0
15.948666775,13,45.0,30.0,19.939146300430533,19.939146300430533,1.4458709389709419,False,0.0,0.0,0,False,False,None,False,,,8,6,0,0,0,0,0.0
15.955269888,14,60.0,30.0,22.46965365826658,22.46965365826658,1.1192193387041112,False,0.0,0.0,0,False,False,None,False,,,5,6,0,0,0,0,0.0
16.152546792,15,0.0,45.0,21.081200973112615,21.081200973112615,3.1390995966646185,False,0.0,0.0,0,False,False,None,False,,,3,6,0,0,0,0,0.0
16.158213964,16,15.0,45.0,24.446247810843186,24.446247810843186,2.343632297709466,False,0.0,0.0,0,False,False,None,False,,,5,6,0,0,0,0,0.0
16.359702853,6,15.0,15.0,23.604883400751376,23.604883400751376,1.3334413725204517,False,0.0,0.0,0,False,False,None,False,,,8,7,0,0,0,0,0.0
16.493513723,7,30.0,15.0,24.156361183999742,24.156361183999742,1.2881376333922971,False,0.0,0.0,0,False,False,None,False,,,8,7,0,0,0,0,0.0
16.578671866,18,45.0,45.0,23.810907052294155,23.810907052294155,1.6190788420351379,False,0.0,0.0,0,False,False,None,False,,,5,5,0,1,0,0,0.0
16.73960538,19,60.0,45.0,20.994496255943957,20.994496255943957,1.820695991364131,False,0.0,0.0,0,False,False,None,False,,,3,6,0,0,0,0,0.0
16.850662112,17,30.0,45.0,24.88743368441227,24.88743368441227,2.0696966487260218,False,0.0,0.0,0,False,False,None,False,,,5,6,0,0,0,0,0.0
16.853296581,8,45.0,15.0,22.945469955384187,22.945469955384187,1.0061925124120839,False,0.0,0.0,0,True,False,None,False,,,8,6,0,1,0,0,0.0
16.910644164,9,60.0,15.0,21.793168050787326,21.793168050787326,1.384797198776633,False,0.0,0.0,0,False,False,None,False,,,5,6,0,1,0,0,0.0
17.101078661,10,0.0,30.0,22.067580499948697,22.067580499948697,1.5357445889588648,False,0.0,0.0,0,False,False,None,False,,,5,7,0,0,0,0,0.0
17.137809846,1,15.0,0.0,22.417970253184986,22.417970253184986,0.8168334005050806,False,0.0,0.0,0,False,False,None,False,,,5,16,0,0,0,0,0.0
17.172954536,0,0.0,0.0,22.10868934540589,22.10868934540589,1.8179995333902392,False,0.0,0.0,0,False,False,None,False,,,3,14,0,0,0,0,0.0
17.193651233,0,0.0,0.0,21.98535213457635,21.98535213457635,1.8179995333902392,False,0.0,0.0,0,False,False,None,False,,,3,15,0,0,0,0,0.0
17.204570197,11,15.0,30.0,20.11328495444805,20.11328495444805,1.8630230131235235,False,0.0,0.0,0,False,False,None,False,,,8,7,0,0,0,0,0.0
17.425584752,12,30.0,30.0,22.476302069723634,22.476302069723634,2.0770745295656368,False,0.0,0.0,0,True,False,None,False,,,8,7,0,0,0,0,0.0
17.442614531,2,30.0,0.0,20.904635834145893,20.904635834145893,1.4015568695452536,False,0.0,0.0,0,False,False,None,False,,,5,8,0,0,0,0,0.0
17.640864199,3,45.0,0.0,21.294163170511624,21.294163170511624,1.0176989842945416,False,0.0,0.0,0,True,False,None,False,,,5,8,0,0,0,0,0.0
17.692641419,1,15.0,0.0,20.063611701984556,20.063611701984556,1.2001534238751712,False,0.0,0.0,0,False,False,None,False,,,5,17,0,0,0,0,0.0
17.736428229,4,60.0,0.0,20.315648716109592,20.315648716109592,1.0652919043526585,False,0.0,0.0,0,False,False,None,False,,,3,8,0,0,0,0,0.0
