timestamp,node_id,fire_intensity,spread_rate,wind_effect_x,wind_effect_y,neighbor_influence,ignition_probability,radiative_heat,convective_heat,fuel_remaining,suppression_effect,reignition_count
21.079608089,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.166789441,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.219043031,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.228782511,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.242360333,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.387913698,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.501310427,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.5953861,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.774784716,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.779679833,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.814809271,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
21.955106957,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.034831723,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.062249153,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.157118393,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.210287522,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.221139709,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.482374077,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.50279071,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.588111084,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.920605633,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.923804095,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
22.978074786,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.002967091,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.150147932,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.229423904,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.232476987,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.24173093,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.345200006,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.467376313,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.587535857,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.786352258,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.788426106,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.802791777,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
23.928110201,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.060577331,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.110440555,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.190231744,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.223819649,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.29028025,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.437099801,7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.460006975,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.658064788,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.926126513,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.953649196,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
24.964166732,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.008152243,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.141335178,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.208966666,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.295928226,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.298998366,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.362379773,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.439944601,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.716767008,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.777655452,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.865433388,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
25.972809749,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.068461343,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.164374131,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.168416902,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.239379824,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.291550786,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.404948949,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.493629754,7,1.0,1.0,0,0,0.0,1.0,0.6,0.4,0.0,0.0,0
26.59051416,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.870156378,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.896468799,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
26.926219121,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.030586864,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.172805592,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.184660355,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.243538422,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.31986816,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.383002833,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.438510514,12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.51599521,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.713818988,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.816973108,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.829925279,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
27.91223582,14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.05458837,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.142557136,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.183464768,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.303358899,6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.354170373,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.408161386,18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.438435676,7,1.0,1.0,0,0,0.0,1.0,0.6,0.4,0.0,0.0,0
28.66009493,19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.799894741,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.903458747,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
28.915214162,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
29.100064289,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
29.185942863,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
29.217184085,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
29.276993508,11,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
29.315523667,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0
